day,month,year,air_temperature,wind_speed,wind_direction,pollutant_concentration,,,,,,,,,,,
2,2,9,1.8999999999999999,2.2000000000000002,18.300000000000001,30.606819999999999,,,,,,,,,,,
2,2,10,3.5,2.1000000000000001,9.5999999999999996,30.884,,,,,,,,,,,
2,2,11,4.5999999999999996,2.5,5.5999999999999996,32.047510000000003,,,,,,,,,,,
2,2,12,5,2.6000000000000001,6.5999999999999996,28.541399999999999,,,,,,,,,,,
2,2,13,5,2.2999999999999998,6.2999999999999998,25.351220000000001,,,,,,,,,,,
2,2,14,4.5999999999999996,2.1000000000000001,8.8000000000000007,26.052689999999998,,,,,,,,,,,
2,2,15,3.5,1.7,15.800000000000001,29.53782,,,,,,,,,,,
2,2,16,2,1.5,350.39999999999998,32.850389999999997,,,,,,,,,,,
2,2,17,1.3999999999999999,1.3,344.30000000000001,34.727609999999999,,,,,,,,,,,
2,2,18,0.90000000000000002,1.5,67.599999999999994,38.165579999999999,,,,,,,,,,,
2,2,19,0.80000000000000004,1.8999999999999999,109.8,60.672620000000002,,,,,,,,,,,
2,2,20,1.8,2.2999999999999998,147.90000000000001,50.893099999999997,,,,,,,,,,,
2,2,21,2.3999999999999999,2.6000000000000001,134.69999999999999,41.285269999999997,,,,,,,,,,,
2,2,22,2.6000000000000001,2.1000000000000001,144.09999999999999,40.642490000000002,,,,,,,,,,,
2,2,23,3,2.1000000000000001,119.09999999999999,46.592120000000001,,,,,,,,,,,
3,2,0,4.0999999999999996,3.5,148.19999999999999,33.330379999999998,,,,,,,,,,,
3,2,1,4.7999999999999998,3.3999999999999999,142.80000000000001,64.551869999999994,,,,,,,,,,,
3,2,2,5.4000000000000004,3.6000000000000001,134.40000000000001,35.528320000000001,,,,,,,,,,,
3,2,3,6.2000000000000002,2.8999999999999999,144.90000000000001,23.449000000000002,,,,,,,,,,,
3,2,4,6.7999999999999998,2.2999999999999998,175.80000000000001,25.43526,,,,,,,,,,,
3,2,5,7.7000000000000002,2.8999999999999999,228.09999999999999,43.176130000000001,,,,,,,,,,,
3,2,6,8.5,4.4000000000000004,249.59999999999999,49.431930000000001,,,,,,,,,,,
3,2,7,8.5999999999999996,4.5,242.40000000000001,68.499300000000005,,,,,,,,,,,
3,2,8,8.9000000000000004,4.5999999999999996,243.69999999999999,81.872669999999999,,,,,,,,,,,
3,2,9,9.0999999999999996,4.7000000000000002,244,78.189449999999994,,,,,,,,,,,
3,2,10,9.1999999999999993,4.5999999999999996,246.59999999999999,79.219560000000001,,,,,,,,,,,
3,2,11,9.8000000000000007,3.3999999999999999,241.09999999999999,77.212180000000004,,,,,,,,,,,
3,2,12,11.699999999999999,3.8999999999999999,236.5,66.771230000000003,,,,,,,,,,,
3,2,13,12.5,5,232.69999999999999,60.686680000000003,,,,,,,,,,,
3,2,14,11.800000000000001,5.2000000000000002,227.40000000000001,49.665080000000003,,,,,,,,,,,
3,2,15,10.5,4.5,228.80000000000001,66.284520000000001,,,,,,,,,,,
3,2,16,9.4000000000000004,4.5999999999999996,222.40000000000001,56.891469999999998,,,,,,,,,,,
3,2,17,8.9000000000000004,4.7999999999999998,223.30000000000001,59.729640000000003,,,,,,,,,,,
3,2,18,9.4000000000000004,6.0999999999999996,223.69999999999999,57.206159999999997,,,,,,,,,,,
3,2,19,9.6999999999999993,6.5999999999999996,230.90000000000001,36.906770000000002,,,,,,,,,,,
3,2,20,9.8000000000000007,6.7000000000000002,239.80000000000001,29.156829999999999,,,,,,,,,,,
3,2,21,9.8000000000000007,6.2999999999999998,242.80000000000001,25.061060000000001,,,,,,,,,,,
3,2,22,8.5,4.9000000000000004,242.09999999999999,34.389389999999999,,,,,,,,,,,
3,2,23,7.9000000000000004,4.7000000000000002,238.09999999999999,50.134659999999997,,,,,,,,,,,
4,2,0,7.5,4.4000000000000004,231.80000000000001,45.886330000000001,,,,,,,,,,,
4,2,1,7,4.2000000000000002,231.30000000000001,48.084400000000002,,,,,,,,,,,
4,2,2,6.5,3.5,229.59999999999999,55.964790000000001,,,,,,,,,,,
4,2,3,5.7999999999999998,3.3999999999999999,221.90000000000001,44.379950000000001,,,,,,,,,,,
4,2,4,5.4000000000000004,2.2999999999999998,215.90000000000001,19.294840000000001,,,,,,,,,,,
4,2,5,6.4000000000000004,3.1000000000000001,224.19999999999999,48.467779999999998,,,,,,,,,,,
4,2,6,6.5,2.3999999999999999,214,67.312299999999993,,,,,,,,,,,
4,2,7,6.5999999999999996,1.6000000000000001,235.80000000000001,74.894260000000003,,,,,,,,,,,
4,2,8,6.5999999999999996,1.7,259.10000000000002,86.655640000000005,,,,,,,,,,,
4,2,9,6.9000000000000004,2.3999999999999999,261.5,80.000349999999997,,,,,,,,,,,
4,2,10,6.5,2.3999999999999999,290.30000000000001,80.25403,,,,,,,,,,,
4,2,11,6.4000000000000004,2.7000000000000002,280.89999999999998,84.866789999999995,,,,,,,,,,,
4,2,13,5.4000000000000004,3.5,275,62.750689999999999,,,,,,,,,,,
4,2,14,4.9000000000000004,3.2999999999999998,273,48.671860000000002,,,,,,,,,,,
4,2,15,4.5999999999999996,3.6000000000000001,263,55.939920000000001,,,,,,,,,,,
4,2,16,5.2999999999999998,3.5,264,63.809959999999997,,,,,,,,,,,
4,2,17,5,4,255.40000000000001,74.289779999999993,,,,,,,,,,,
4,2,18,4.0999999999999996,3.3999999999999999,253.09999999999999,72.026439999999994,,,,,,,,,,,
4,2,19,3.5,3,251.90000000000001,67.587429999999998,,,,,,,,,,,
4,2,20,3.5,3.1000000000000001,250,62.346249999999998,,,,,,,,,,,
4,2,21,3.1000000000000001,2.7000000000000002,241.69999999999999,53.954999999999998,,,,,,,,,,,
4,2,22,2.8999999999999999,2.7999999999999998,237.80000000000001,48.620130000000003,,,,,,,,,,,
4,2,23,3.1000000000000001,2.8999999999999999,235.5,42.118879999999997,,,,,,,,,,,
5,2,0,3.7999999999999998,2.6000000000000001,223.80000000000001,45.898049999999998,,,,,,,,,,,
5,2,1,3.2000000000000002,2.6000000000000001,222.5,34.783549999999998,,,,,,,,,,,
5,2,2,3.8999999999999999,2.6000000000000001,234.90000000000001,34.834470000000003,,,,,,,,,,,
5,2,3,4.4000000000000004,2.5,232.69999999999999,38.235289999999999,,,,,,,,,,,
5,2,4,4.0999999999999996,2.2999999999999998,225,55.259149999999998,,,,,,,,,,,
5,2,5,4,1.8,200.69999999999999,50.390889999999999,,,,,,,,,,,
5,2,6,4.0999999999999996,2,183.59999999999999,60.9026,,,,,,,,,,,
5,2,7,4.2000000000000002,2,170.59999999999999,70.238110000000006,,,,,,,,,,,
5,2,8,4.0999999999999996,2.2000000000000002,151.80000000000001,77.982259999999997,,,,,,,,,,,
5,2,9,4.5,2.3999999999999999,133.69999999999999,66.672449999999998,,,,,,,,,,,
5,2,10,5.7000000000000002,2.5,152.19999999999999,52.978879999999997,,,,,,,,,,,
5,2,11,6.4000000000000004,2.7999999999999998,134.59999999999999,55.311050000000002,,,,,,,,,,,
5,2,12,6.9000000000000004,3.1000000000000001,148.40000000000001,52.780769999999997,,,,,,,,,,,
5,2,13,7,2.8999999999999999,155.40000000000001,61.473790000000001,,,,,,,,,,,
5,2,14,7.2000000000000002,1.8999999999999999,154,60.742699999999999,,,,,,,,,,,
5,2,15,7.2999999999999998,2,161.80000000000001,53.097850000000001,,,,,,,,,,,
5,2,16,7.5999999999999996,2,180.30000000000001,77.862300000000005,,,,,,,,,,,
5,2,17,7.7000000000000002,2.2999999999999998,182.69999999999999,90.123149999999995,,,,,,,,,,,
5,2,18,8,2.6000000000000001,179.90000000000001,60.78745,,,,,,,,,,,
5,2,19,8.0999999999999996,2.2999999999999998,177.80000000000001,68.058999999999997,,,,,,,,,,,
5,2,20,8.3000000000000007,2.7999999999999998,182.5,55.29759,,,,,,,,,,,
5,2,21,8.4000000000000004,2.6000000000000001,192.90000000000001,53.10371,,,,,,,,,,,
5,2,22,8.3000000000000007,2.2999999999999998,197.59999999999999,55.227229999999999,,,,,,,,,,,
5,2,23,7.7999999999999998,3.2000000000000002,221.40000000000001,56.403919999999999,,,,,,,,,,,
6,2,0,5.5,2.5,185.09999999999999,49.626980000000003,,,,,,,,,,,
6,2,1,6,2.7999999999999998,194.30000000000001,42.073419999999999,,,,,,,,,,,
6,2,2,6.0999999999999996,2.5,212.90000000000001,33.78783,,,,,,,,,,,
6,2,3,5.9000000000000004,2.5,227.69999999999999,29.157430000000002,,,,,,,,,,,
6,2,4,5.5999999999999996,2.3999999999999999,235.09999999999999,29.688890000000001,,,,,,,,,,,
6,2,5,5.2000000000000002,2.3999999999999999,237.30000000000001,44.94314,,,,,,,,,,,
6,2,6,4.0999999999999996,2.2999999999999998,234.90000000000001,58.846550000000001,,,,,,,,,,,
6,2,7,3.2000000000000002,2.1000000000000001,225.80000000000001,74.597399999999993,,,,,,,,,,,
6,2,8,2.8999999999999999,2,212.19999999999999,73.175229999999999,,,,,,,,,,,
6,2,9,2.8999999999999999,1.8999999999999999,202.59999999999999,71.565259999999995,,,,,,,,,,,
6,2,10,3.6000000000000001,1.7,194.80000000000001,73.889160000000004,,,,,,,,,,,
6,2,11,4.2000000000000002,1.7,187,66.951660000000004,,,,,,,,,,,
6,2,12,4.9000000000000004,2.1000000000000001,188.80000000000001,85.078270000000003,,,,,,,,,,,
6,2,13,5.2999999999999998,2.5,176.5,58.372219999999999,,,,,,,,,,,
6,2,14,5.5999999999999996,2.5,173.09999999999999,65.237160000000003,,,,,,,,,,,
6,2,15,5.5999999999999996,2.6000000000000001,174.30000000000001,74.090310000000002,,,,,,,,,,,
6,2,16,5.7000000000000002,2.7999999999999998,181.40000000000001,80.705060000000003,,,,,,,,,,,
6,2,17,5.5,2.7000000000000002,182.19999999999999,85.948689999999999,,,,,,,,,,,
6,2,18,5.4000000000000004,2.2999999999999998,174.80000000000001,76.186480000000003,,,,,,,,,,,
6,2,19,5,2.3999999999999999,172.90000000000001,68.824079999999995,,,,,,,,,,,
6,2,20,4.7999999999999998,2.2000000000000002,180.59999999999999,61.261130000000001,,,,,,,,,,,
6,2,21,4.7000000000000002,2.2999999999999998,169.5,43.558590000000002,,,,,,,,,,,
6,2,22,4.7999999999999998,2.5,158.5,40.050469999999997,,,,,,,,,,,
6,2,23,5,2.7999999999999998,163.19999999999999,46.46631,,,,,,,,,,,
7,2,0,3.5,0.90000000000000002,179,45.682169999999999,,,,,,,,,,,
7,2,1,3.2999999999999998,1.3999999999999999,203.5,44.736159999999998,,,,,,,,,,,
7,2,2,3,0.90000000000000002,243.09999999999999,24.295919999999999,,,,,,,,,,,
7,2,3,2.8999999999999999,1,276.69999999999999,25.242360000000001,,,,,,,,,,,
7,2,4,2.5,0.80000000000000004,308.39999999999998,25.491160000000001,,,,,,,,,,,
7,2,5,2.1000000000000001,0.29999999999999999,58.399999999999999,29.349540000000001,,,,,,,,,,,
7,2,6,1.6000000000000001,1,78.200000000000003,37.828969999999998,,,,,,,,,,,
7,2,7,1.6000000000000001,1.2,50.200000000000003,44.207299999999996,,,,,,,,,,,
7,2,8,2.1000000000000001,1.3,21.300000000000001,33.916119999999999,,,,,,,,,,,
7,2,9,2.6000000000000001,1.8,7,36.384520000000002,,,,,,,,,,,
7,2,10,2.7999999999999998,1.8,46.700000000000003,30.01089,,,,,,,,,,,
7,2,11,3.1000000000000001,1.5,356.60000000000002,33.337539999999997,,,,,,,,,,,
7,2,12,3.8999999999999999,2,13,27.841919999999998,,,,,,,,,,,
7,2,13,4.2999999999999998,2.2999999999999998,13.4,23.56804,,,,,,,,,,,
7,2,14,4.2999999999999998,2.5,13.1,28.339790000000001,,,,,,,,,,,
7,2,15,4.2000000000000002,3,6.7999999999999998,27.323250000000002,,,,,,,,,,,
7,2,16,4.4000000000000004,3.2000000000000002,11.4,29.52637,,,,,,,,,,,
7,2,17,4.5999999999999996,2.7999999999999998,16,27.858750000000001,,,,,,,,,,,
7,2,18,4.9000000000000004,2.7000000000000002,54.200000000000003,29.113219999999998,,,,,,,,,,,
7,2,19,4.7999999999999998,4.5999999999999996,79.799999999999997,27.629809999999999,,,,,,,,,,,
7,2,20,3.7999999999999998,5,69.400000000000006,20.436389999999999,,,,,,,,,,,
7,2,21,2.8999999999999999,4.7000000000000002,66.700000000000003,20.582090000000001,,,,,,,,,,,
7,2,22,2.3999999999999999,5,62.200000000000003,14.74933,,,,,,,,,,,
7,2,23,2.2000000000000002,5.2999999999999998,56.5,10.554130000000001,,,,,,,,,,,
1,2,0,2.2999999999999998,5.9000000000000004,45.899999999999999,8.51234,,,,,,,,,,,
1,2,1,1.1000000000000001,5.9000000000000004,44.799999999999997,5.7378400000000003,,,,,,,,,,,
1,2,2,0.69999999999999996,6.0999999999999996,43,5.1651400000000001,,,,,,,,,,,
1,2,3,1,6.4000000000000004,42.100000000000001,4.0849099999999998,,,,,,,,,,,
1,2,4,1.3999999999999999,6.7999999999999998,44.399999999999999,3.4271799999999999,,,,,,,,,,,
1,2,5,1.3999999999999999,7,45.600000000000001,3.5204200000000001,,,,,,,,,,,
1,2,6,1.2,7.2000000000000002,43.700000000000003,6.4170400000000001,,,,,,,,,,,
1,2,7,1,6.7999999999999998,41.899999999999999,7.22926,,,,,,,,,,,
1,2,8,0.69999999999999996,6.7000000000000002,41.799999999999997,7.65761,,,,,,,,,,,
1,2,9,0.59999999999999998,7.2999999999999998,41.399999999999999,7.0580100000000003,,,,,,,,,,,
1,2,10,0.59999999999999998,7.5999999999999996,40.899999999999999,7.5359100000000003,,,,,,,,,,,
1,2,11,0.80000000000000004,7.5,40.600000000000001,7.3700900000000003,,,,,,,,,,,
1,2,12,0.59999999999999998,7.5,40.200000000000003,8.3567199999999993,,,,,,,,,,,
1,2,13,0.40000000000000002,7.4000000000000004,40.5,8.2724399999999996,,,,,,,,,,,
1,2,14,0.10000000000000001,6.9000000000000004,39.600000000000001,9.5742499999999993,,,,,,,,,,,
1,2,15,-0.40000000000000002,6.5999999999999996,38.700000000000003,9.0050699999999999,,,,,,,,,,,
1,2,16,-0.90000000000000002,6.9000000000000004,40.899999999999999,10.528090000000001,,,,,,,,,,,
1,2,17,-1.2,6.7000000000000002,42.5,12.40025,,,,,,,,,,,
1,2,18,-1.1000000000000001,6.5999999999999996,44.299999999999997,12.61403,,,,,,,,,,,
1,2,19,-1.3999999999999999,6.4000000000000004,45,13.916639999999999,,,,,,,,,,,
1,2,20,-1.6000000000000001,6.2999999999999998,47,11.028600000000001,,,,,,,,,,,
1,2,21,-1.7,6,48.5,6.8758100000000004,,,,,,,,,,,
1,2,22,-1.8,5.9000000000000004,49.600000000000001,7.7063600000000001,,,,,,,,,,,
1,2,23,-1.8,5.7000000000000002,51.299999999999997,7.2440699999999998,,,,,,,,,,,
2,2,0,-2.7000000000000002,6.2000000000000002,41.5,5.7631399999999999,,,,,,,,,,,
2,2,1,-3,5.7999999999999998,41.799999999999997,4.2634100000000004,,,,,,,,,,,
2,2,2,-3.1000000000000001,5.5999999999999996,41.5,3.4396200000000001,,,,,,,,,,,
2,2,3,-3.2000000000000002,5.4000000000000004,43.299999999999997,3.8858700000000002,,,,,,,,,,,
2,2,4,-2.8999999999999999,5.2999999999999998,45.299999999999997,4.5683199999999999,,,,,,,,,,,
2,2,5,-2.2999999999999998,5.5999999999999996,48.200000000000003,6.6620499999999998,,,,,,,,,,,
2,2,6,-2.2000000000000002,5.5999999999999996,49.5,11.058160000000001,,,,,,,,,,,
2,2,7,-2.2000000000000002,5.4000000000000004,50.399999999999999,19.924140000000001,,,,,,,,,,,
2,2,8,-2.1000000000000001,5.0999999999999996,50.5,21.470490000000002,,,,,,,,,,,
2,2,9,-1.8999999999999999,5.2000000000000002,50.399999999999999,23.394500000000001,,,,,,,,,,,
2,2,10,-1.5,5.4000000000000004,51.899999999999999,21.939489999999999,,,,,,,,,,,
2,2,11,-1.2,5.7999999999999998,54.700000000000003,20.628799999999998,,,,,,,,,,,
2,2,12,-1,5.7000000000000002,55.299999999999997,20.823229999999999,,,,,,,,,,,
2,2,13,-1,5.5999999999999996,57.100000000000001,22.276810000000001,,,,,,,,,,,
2,2,14,-1.3999999999999999,5.5,58.5,22.922820000000002,,,,,,,,,,,
2,2,15,-1.8999999999999999,5.2000000000000002,59.299999999999997,27.153120000000001,,,,,,,,,,,
2,2,16,-2.2999999999999998,5.2000000000000002,61.399999999999999,27.47213,,,,,,,,,,,
2,2,17,-2.6000000000000001,4.9000000000000004,61.200000000000003,30.724430000000002,,,,,,,,,,,
2,2,18,-2.7999999999999998,4.5999999999999996,60.399999999999999,26.999569999999999,,,,,,,,,,,
2,2,19,-2.7000000000000002,4.4000000000000004,62.799999999999997,21.464980000000001,,,,,,,,,,,
2,2,20,-2.6000000000000001,4.0999999999999996,63.399999999999999,17.74155,,,,,,,,,,,
2,2,21,-2.3999999999999999,4,64.400000000000006,14.039619999999999,,,,,,,,,,,
2,2,22,-2.3999999999999999,4.0999999999999996,65.599999999999994,15.78946,,,,,,,,,,,
2,2,23,-2.6000000000000001,3.6000000000000001,66.400000000000006,15.20227,,,,,,,,,,,
3,2,0,-2.2000000000000002,3.6000000000000001,49.5,13.5472,,,,,,,,,,,
3,2,1,-2.7999999999999998,3.5,46.100000000000001,10.79095,,,,,,,,,,,
3,2,2,-3.5,3.2999999999999998,39.200000000000003,8.5555099999999999,,,,,,,,,,,
3,2,3,-3.5,3.2999999999999998,47.200000000000003,9.67333,,,,,,,,,,,
3,2,4,-3.6000000000000001,3.5,45.600000000000001,12.72845,,,,,,,,,,,
3,2,5,-3.6000000000000001,3.5,51,19.65672,,,,,,,,,,,
3,2,6,-3.5,3.3999999999999999,54.700000000000003,22.678519999999999,,,,,,,,,,,
3,2,7,-3.2999999999999998,3.3999999999999999,59.100000000000001,30.920529999999999,,,,,,,,,,,
3,2,8,-2.3999999999999999,3.7000000000000002,69.5,38.430500000000002,,,,,,,,,,,
3,2,9,-1.2,3.8999999999999999,79.299999999999997,39.63252,,,,,,,,,,,
3,2,10,-0.59999999999999998,4,85.099999999999994,39.874760000000002,,,,,,,,,,,
3,2,11,-0.10000000000000001,4.2000000000000002,85.200000000000003,53.222090000000001,,,,,,,,,,,
3,2,12,0.10000000000000001,4.5999999999999996,83.599999999999994,75.124229999999997,,,,,,,,,,,
3,2,13,0.10000000000000001,4.5,81.5,70.615899999999996,,,,,,,,,,,
3,2,14,0,4.2000000000000002,79,75.519559999999998,,,,,,,,,,,
3,2,15,-0.10000000000000001,4.7000000000000002,79.700000000000003,71.78716,,,,,,,,,,,
3,2,16,-0.29999999999999999,5,76.900000000000006,56.500700000000002,,,,,,,,,,,
3,2,17,-1.1000000000000001,4.7000000000000002,73.5,34.814549999999997,,,,,,,,,,,
3,2,18,-1.3,5.2999999999999998,76.400000000000006,37.943510000000003,,,,,,,,,,,
3,2,19,-1.3999999999999999,5.0999999999999996,73.799999999999997,33.207769999999996,,,,,,,,,,,
3,2,20,-1.5,4.7999999999999998,72.599999999999994,30.527529999999999,,,,,,,,,,,
3,2,21,-1.6000000000000001,4.9000000000000004,72.099999999999994,20.461200000000002,,,,,,,,,,,
3,2,22,-1.7,4.7000000000000002,67.799999999999997,17.110309999999998,,,,,,,,,,,
3,2,23,-2.2999999999999998,4,53.5,13.24099,,,,,,,,,,,
4,2,0,-1.2,4.7999999999999998,76.5,13.342639999999999,,,,,,,,,,,
4,2,1,-2,4.9000000000000004,62.700000000000003,8.7519399999999994,,,,,,,,,,,
4,2,2,-3,4.4000000000000004,54.200000000000003,9.3888599999999993,,,,,,,,,,,
4,2,3,-3.3999999999999999,4.0999999999999996,52.399999999999999,8.2171400000000006,,,,,,,,,,,
4,2,4,-3.7999999999999998,3.5,47.399999999999999,8.5047499999999996,,,,,,,,,,,
4,2,5,-4,3.2999999999999998,42.399999999999999,16.701910000000002,,,,,,,,,,,
4,2,6,-4.2999999999999998,2.8999999999999999,38.399999999999999,25.628630000000001,,,,,,,,,,,
4,2,7,-4.5,3,31.100000000000001,42.047960000000003,,,,,,,,,,,
4,2,8,-2.7999999999999998,3.7000000000000002,41.5,41.172249999999998,,,,,,,,,,,
4,2,9,-1,4.2000000000000002,45.600000000000001,32.905999999999999,,,,,,,,,,,
4,2,10,0,5,44.899999999999999,30.730090000000001,,,,,,,,,,,
4,2,11,0.80000000000000004,5.2999999999999998,42.399999999999999,27.968920000000001,,,,,,,,,,,
4,2,12,1.1000000000000001,5.5999999999999996,42.200000000000003,22.896830000000001,,,,,,,,,,,
4,2,13,1,5.2999999999999998,39.700000000000003,27.051410000000001,,,,,,,,,,,
4,2,14,0.59999999999999998,5,39.899999999999999,28.368739999999999,,,,,,,,,,,
4,2,15,-0.29999999999999999,4.2000000000000002,36.700000000000003,30.81992,,,,,,,,,,,
4,2,16,-1.7,3.3999999999999999,31.800000000000001,26.128329999999998,,,,,,,,,,,
4,2,17,-2.3999999999999999,3.3999999999999999,33.899999999999999,32.862879999999997,,,,,,,,,,,
4,2,18,-2.7999999999999998,3.5,32.899999999999999,44.39479,,,,,,,,,,,
4,2,19,-3.2999999999999998,3.2000000000000002,32.799999999999997,52.502780000000001,,,,,,,,,,,
4,2,20,-3.6000000000000001,3.1000000000000001,37.399999999999999,45.585940000000001,,,,,,,,,,,
4,2,21,-3.8999999999999999,3,41.5,41.164819999999999,,,,,,,,,,,
4,2,22,-4.2000000000000002,2.7000000000000002,46,42.01641,,,,,,,,,,,
4,2,23,-4.5999999999999996,2.3999999999999999,48.600000000000001,32.940150000000003,,,,,,,,,,,
5,2,0,-4.2999999999999998,2.1000000000000001,55.5,27.404250000000001,,,,,,,,,,,
5,2,1,-4.5,2.2000000000000002,56.299999999999997,18.29185,,,,,,,,,,,
5,2,2,-5,2,53.399999999999999,23.818850000000001,,,,,,,,,,,
5,2,3,-5.4000000000000004,1.8999999999999999,57.5,19.369240000000001,,,,,,,,,,,
5,2,4,-5.7999999999999998,2.1000000000000001,58.600000000000001,23.992419999999999,,,,,,,,,,,
5,2,5,-5.9000000000000004,2.1000000000000001,63.5,31.102450000000001,,,,,,,,,,,
5,2,6,-6.0999999999999996,1.8999999999999999,65.200000000000003,50.553519999999999,,,,,,,,,,,
5,2,7,-4.7000000000000002,1.7,76.400000000000006,62.203229999999998,,,,,,,,,,,
5,2,8,-3.8999999999999999,2,105.09999999999999,70.007170000000002,,,,,,,,,,,
5,2,9,-2.2999999999999998,3.2000000000000002,127.7,70.040719999999993,,,,,,,,,,,
5,2,10,-1.7,3.3999999999999999,128,64.632720000000006,,,,,,,,,,,
5,2,11,-1,4.0999999999999996,129.69999999999999,49.410330000000002,,,,,,,,,,,
5,2,12,-1.1000000000000001,3.8999999999999999,125.2,71.926249999999996,,,,,,,,,,,
5,2,13,-1.3,3.7000000000000002,122.3,68.864900000000006,,,,,,,,,,,
5,2,14,-1.8,3.2000000000000002,117.3,75.477440000000001,,,,,,,,,,,
5,2,15,-2.5,2.7000000000000002,111.7,70.568899999999999,,,,,,,,,,,
5,2,16,-3.5,2.5,107.5,84.714709999999997,,,,,,,,,,,
5,2,17,-3.7000000000000002,3.1000000000000001,109.7,65.931049999999999,,,,,,,,,,,
5,2,18,-3.7999999999999998,3.2999999999999998,111.59999999999999,75.585340000000002,,,,,,,,,,,
5,2,19,-3.8999999999999999,3.1000000000000001,114.40000000000001,74.887960000000007,,,,,,,,,,,
5,2,20,-3.7999999999999998,3.2000000000000002,118.8,67.869050000000001,,,,,,,,,,,
5,2,21,-3.7999999999999998,3.2000000000000002,119.2,56.94068,,,,,,,,,,,
5,2,22,-3.7999999999999998,3.5,115.5,52.266590000000001,,,,,,,,,,,
5,2,23,-3.7000000000000002,3.7999999999999998,114.8,69.730649999999997,,,,,,,,,,,
6,2,0,-3.1000000000000001,3.2000000000000002,103,39.754159999999999,,,,,,,,,,,
6,2,1,-3.2000000000000002,3.6000000000000001,104.90000000000001,39.139409999999998,,,,,,,,,,,
6,2,2,-3.3999999999999999,3.6000000000000001,109.59999999999999,30.698370000000001,,,,,,,,,,,
6,2,3,-3.5,3.5,111.59999999999999,35.654000000000003,,,,,,,,,,,
6,2,4,-3.7000000000000002,3.3999999999999999,111.8,32.343809999999998,,,,,,,,,,,
6,2,5,-3.7000000000000002,3.3999999999999999,108.8,57.136040000000001,,,,,,,,,,,
6,2,6,-3.7999999999999998,3.1000000000000001,109.90000000000001,57.936039999999998,,,,,,,,,,,
6,2,7,-4.0999999999999996,2.6000000000000001,102.09999999999999,61.543759999999999,,,,,,,,,,,
6,2,8,-2.1000000000000001,3.8999999999999999,113.40000000000001,73.316379999999995,,,,,,,,,,,
6,2,9,-0.10000000000000001,5.0999999999999996,114.7,74.610709999999997,,,,,,,,,,,
6,2,10,0.90000000000000002,5.7999999999999998,111,66.944029999999998,,,,,,,,,,,
6,2,11,1.6000000000000001,6,106.3,67.415629999999993,,,,,,,,,,,
6,2,12,1.3999999999999999,6.4000000000000004,100,64.542150000000007,,,,,,,,,,,
6,2,13,1.1000000000000001,6.2000000000000002,99.5,59.473869999999998,,,,,,,,,,,
6,2,14,0.59999999999999998,5.9000000000000004,95.400000000000006,50.574120000000001,,,,,,,,,,,
6,2,15,-0.40000000000000002,5.2000000000000002,93.799999999999997,58.188189999999999,,,,,,,,,,,
6,2,16,-1.8,4.5999999999999996,88.5,82.583460000000002,,,,,,,,,,,
6,2,17,-2.3999999999999999,4.2000000000000002,86.599999999999994,66.172229999999999,,,,,,,,,,,
6,2,18,-2.7000000000000002,3.7000000000000002,91.299999999999997,50.603169999999999,,,,,,,,,,,
6,2,19,-3.2999999999999998,2.7000000000000002,100.8,68.173869999999994,,,,,,,,,,,
6,2,20,-4.2000000000000002,2.2999999999999998,112.09999999999999,43.977640000000001,,,,,,,,,,,
6,2,21,-4.2999999999999998,3.2000000000000002,123.59999999999999,38.967210000000001,,,,,,,,,,,
6,2,22,-4.0999999999999996,4.2999999999999998,125,23.983170000000001,,,,,,,,,,,
6,2,23,-4,4.7000000000000002,127.90000000000001,31.518319999999999,,,,,,,,,,,
7,2,0,-3.8999999999999999,3.3999999999999999,115.90000000000001,24.288810000000002,,,,,,,,,,,
7,2,1,-4.2999999999999998,3.7000000000000002,125.3,23.958349999999999,,,,,,,,,,,
7,2,2,-4.5999999999999996,4,122.2,23.415369999999999,,,,,,,,,,,
7,2,3,-4.9000000000000004,4,123.2,25.747800000000002,,,,,,,,,,,
7,2,4,-5.0999999999999996,4.0999999999999996,125,24.738009999999999,,,,,,,,,,,
7,2,5,-5.2000000000000002,4.2000000000000002,127.2,24.995139999999999,,,,,,,,,,,
7,2,6,-5.4000000000000004,4.0999999999999996,127.7,56.290230000000001,,,,,,,,,,,
7,2,7,-5.5,4.0999999999999996,131.30000000000001,49.147570000000002,,,,,,,,,,,
7,2,8,-4.2999999999999998,5.4000000000000004,135.5,67.266120000000001,,,,,,,,,,,
7,2,9,-3.6000000000000001,5.4000000000000004,139.19999999999999,47.05538,,,,,,,,,,,
7,2,10,-3.1000000000000001,5.4000000000000004,141.30000000000001,49.069470000000003,,,,,,,,,,,
7,2,11,-2.5,5.4000000000000004,141.19999999999999,49.950319999999998,,,,,,,,,,,
7,2,12,-2.2000000000000002,5.0999999999999996,142.09999999999999,49.880459999999999,,,,,,,,,,,
7,2,13,-2,5.0999999999999996,145.80000000000001,50.100430000000003,,,,,,,,,,,
7,2,14,-1.8999999999999999,4.7999999999999998,147.19999999999999,54.049340000000001,,,,,,,,,,,
7,2,15,-1.8,5,141.40000000000001,53.25085,,,,,,,,,,,
7,2,16,-2.2999999999999998,3.6000000000000001,145.40000000000001,63.621580000000002,,,,,,,,,,,
7,2,17,-2.2000000000000002,3.2999999999999998,142.30000000000001,63.499049999999997,,,,,,,,,,,
